,track_id,track_name,artist_name,genius,azLyrics,metroLyrics,az_metro_similarity,genius_az_similarity,genius_metro_similarity
27,114797568,Josephine,Yeng Constantino,"Josephine walang kadala-dala
Josephine na naman ay lumuluha
Kulang pa ba ang sugat mo
Kulang pa ba ang natamo
Para ika’y sumuko
Chorus:
Inibig ka naman ngunit bakit mo sinasaktan
Gusto ng huminto ngunit puso ko’y nag-aabang
Na isang araw malaman mo
Pag-ibig ko irog ay totoo
At tayo’y sa isat-isa
Josephine mukha ka nang tanga
Josephine wag ka nang umasa
Kawawa naman ang puso mo
Hindi ka pa ba kinakalyo
Pwede ka nang sumuko
Inibig ka naman ngunit bakit mo sinasaktan
Gusto ng huminto ngunit puso ko’y nag-aabang
Na isang araw malaman mo
Pag-ibig ko irog ay totoo
At tayo’y sa isat-isa
(Instrumental)
Na isang araw malaman mo
Pag-ibig ko irog ay totoo
At tayo’y sa isat-isa
Inibig ka naman ngunit bakit mo sinasaktan
Gusto ng huminto ngunit puso ko’y nag-aabang
Inibig ka naman ngunit bakit mo sinasaktan
Gusto ng huminto ngunit puso ko’y nag-aabang
Na isang araw malaman mo
Pag-ibig ko irog ay totoo
At tayo’y sa isat-isa
Josephine Walang kadala-dala…","

Josephine walang kadala-dala
Josephine na naman ay lumuluha

Kulang pa ba ang sugat mo
Kulang pa ba ang natamo
Para ika... sumuko

Inibig ka naman ngunit bakit mo sinasaktan
Gusto ng huminto ngunit puso ko... nag-aabang
Na isang araw malaman mo
Pag-ibig ko irog ay totoo
At tayo... sa isat-isa

Josephine mukha ka nang tanga
Josephine wag ka nang umasa
Kawawa naman ang puso mo
Hindi ka pa ba kinakalyo
Pwede ka nang sumuko

Inibig ka naman ngunit bakit mo sinasaktan
Gusto ng huminto ngunit puso ko... nag-aabang
Na isang araw malaman mo
Pag-ibig ko irog ay totoo
At tayo... sa isat-isa

[Instrumental]

Na isang araw malaman mo
Pag-ibig ko irog ay totoo
At tayo... sa isat-isa

Inibig ka naman ngunit bakit mo sinasaktan
Gusto ng huminto ngunit puso ko... nag-aabang
Inibig ka naman ngunit bakit mo sinasaktan
Gusto ng huminto ngunit puso ko... nag-aabang
Na isang araw malaman mo
Pag-ibig ko irog ay totoo
At tayo... sa isat-isa
Josephine Walang kadala-dala....
",,,0.9886055344546935,
28,96727021,Home,Moira Dela Torre,"Maraming beses nang nangarap sa bituin
Pasko-pasko na lang
Kaw ang aking hiling
Sana mapagbigyan ang puso kong naghihintay
Kaya ngayong pasko ay pipikit muli
Aasa na pagdilat ko andiyan ka na ulit
La nang mahihiling kasi pangarap ko ay akin na
Ikaw na lang hinihintay ngayong pasko
Puso ko'y sabik na sabik na sayo
Home
Home
Home
Home
Are you coming home?
Paulit-ulit kang nasa aking dasal
""Panginoon, pauwiin na ang akig mahal""
La nang mahihiling kung ang nag-iisang hiling
Ay nandnito na, andito na
Ikaw na lang hinihintay ngayong pasko
Puso ko'y sabik na sabik na sayo
Home
Home
Home
Home
Are you coming home?
Are you coming home?
Kahit gano katagal maghihintay
Basta't ikaw ang kasama ko habang buhay
Ngunit sana pagbigyan ako ngayong pasko
Puso ko'y sabik na sabik na sa'yo
Home
Home
Home
Home
Home
Home
Home
Home
Are you coming home?","

Maraming beses nang nangarap sa bituin
Pasko-pasko na lang
Kaw ang aking hiling
Sana mapagbigyan ang puso kong naghihintay

Kaya ngayong pasko ay pipikit muli
Aasa na pagdilat ko andiyan ka na ulit
La nang mahihiling kasi pangarap ko ay akin na

Ikaw na lang hinihintay ngayong pasko
Puso ko'y sabik na sabik na sayo

Home
Home
Home
Home
Are you coming home?

Paulit-ulit kang nasa aking dasal
""Panginoon, pauwiin na ang akig mahal""
La nang mahihiling kung ang nag-iisang hiling
Ay nandnito na, andito na

Ikaw na lang hinihintay ngayong pasko
Puso ko'y sabik na sabik na sayo

Home
Home
Home
Home
Are you coming home?
Are you coming home?

Kahit gano katagal maghihintay
Basta't ikaw ang kasama ko habang buhay
Ngunit sana pagbigyan ako ngayong pasko
Puso ko'y sabik na sabik na sa'yo

Home
Home
Home
Home
Home
Home
Home
Home
Are you coming home?
","Maraming beses nang nangarap sa bituin
Pasko-pasko na lang
Kaw ang aking hiling
Sana mapagbigyan ang puso kong naghihintay

Kaya ngayong pasko ay pipikit muli
Aasa na pagdilat ko andiyan ka na ulit
La nang mahihiling kasi pangarap ko ay akin na

Ikaw na lang hinihintay ngayong pasko
Puso ko'y sabik na sabik na sayo

Home
Home
Home
Home
Home
Are you coming home?

Paulit-ulit kang nasa aking dasal
""Panginoon, pauwiin na ang akig mahal""
La nang mahihiling kung ang nag-iisang hiling ay nandnito na
Andito na
Ikaw na lang hinihintay ngayong pasko
Puso ko'y sabik na sabik na sayo

Home
Home
Home
Home
Home
Are you coming home?
Are you coming home?

Kahit gano katagal maghihintay
Basta't ikaw ang kasama ko habang buhay
Ngunit sana pagbigyan ako ngayong pasko
Puso ko'y sabik na sabik na sa'yo

Home
Home
Home
Home
Home
Home
Home
Home
Home
Home
Are you coming home?",0.9875074360499703,0.9951632406287787,0.9838613269575612
29,148619119,Dahilan,Sarah Geronimo,"Verse 1
Sinubukan ko namang itago
Pero hindi nagbabago
Ang nadarama sa tuwing kasama ka, sigurado ang puso
Gusto ko lang naman iklaro
Kung tayo na hanggang dulo
Nagtatanong kung bakit napakasakit na ika’y ginugusto
Verse 2
Kong makasama sa eksena
Hinahamon ang tadhanang
Nakatakda sa atin, ‘di pinapansin ang sinasabi ng mundong
Ginagalawan, ano’ng batayan
Ng tamang pag-ibig?
Ayoko nang magisip ‘pag kalakip ay problema
Basta ang alam ko lang
Chorus
Masaya, malungkot, ikaw ang dahilan
Matuwa, mayamot, ikaw ang dahilan
Hindi alam ang sagot, ikaw ang dahilan
Ikaw ang dahilan
Hanggang sa dapithapon, ikaw ang dahilan
Bukas o kahapon, ikaw ang dahilan
Taon taon at ngayon, ikaw ang dahilan
Ikaw ang dahilan
Verse 3
Kung kaya lang naman iplano
At ihanda na ang puso
Sa pangaabuso, ‘di pa natututo, ikaw parin sa’kin ang taong
Mahalaga, nagdadala
Ng ngiti sa mga labi
Hinulog ka ng langit para makamit ang puso kong ito
Chorus
Masaya, malungkot, ikaw ang dahilan
Matuwa, mayamot, ikaw ang dahilan
Hindi alam ang sagot, ikaw ang dahilan
Ikaw ang dahilan
Hanggang sa dapithapon, ikaw ang dahilan
Bukas o kahapon, ikaw ang dahilan
Taon taon at ngayon, ikaw ang dahilan
Ikaw ang dahilan
Bridge
Sawa na sa mga pangakong ‘di natutupad
At ang pag-ibig ay hindi puwedeng agad agad
Kung kinakailangan kong ipaglaban
Kaya kong subukan
Alam mo ‘yan
Chorus
Masaya, malungkot, ikaw ang dahilan
Matuwa, mayamot, ikaw ang dahilan
Hindi alam ang sagot, ikaw ang dahilan
Ikaw ang dahilan
Hanggang sa dapithapon, ikaw ang dahilan
(Sana'y alam mo na, ikaw na nga, hinahanap ng puso ko)
Bukas o kahapon, ikaw ang dahilan
Taon taon at ngayon, ikaw ang dahilan (ikaw ang dahilan)
Ikaw ang dahilan
Ikaw ang dahilan
(Ikaw lang, Ikaw lang, Ikaw lang)
Ikaw ang dahilan (Ikaw lang)
Ikaw ang dahilan","

Sinubukan ko namang itago
Pero hindi nagbabago
Ang nadarama sa tuwing kasama ka, sigurado ang puso
Gusto ko lang naman iklaro
Kung tayo na hanggang dulo
Nagtatanong kung bakit napakasakit na ika'y ginugusto

Kong makasama sa eksena
Hinahamon ang tadhanang
Nakatakda sa atin, 'di pinapansin ang sinasabi ng mundong
Ginagalawan, ano'ng batayan
Ng tamang pag-ibig?
Ayoko nang magisip 'pag kalakip ay problema
Basta ang alam ko lang

Masaya malungkot, ikaw ang dahilan
Matuwa mayamot, ikaw ang dahilan
Hindi alam ang sagot, ikaw ang dahilan
Ikaw ang dahilan
Hanggang sa dapithapon, ikaw ang dahilan
Bukas o kahapon, ikaw ang dahilan
Taon taon at ngayon, ikaw ang dahilan
Ikaw ang dahilan

Kung kaya lang naman iplano
At ihanda na ang puso
Sa pangaabuso, 'di pa natututo, ikaw parin sa'kin ang taong
Mahalaga, nagdadala
Ng ngiti sa mga labi
Hinulog ka ng langit para makamit ang puso kong ito

Masaya malungkot, ikaw ang dahilan
Matuwa mayamot, ikaw ang dahilan
Hindi alam ang sagot, ikaw ang dahilan
Ikaw ang dahilan
Hanggang sa dapithapon, ikaw ang dahilan
Bukas o kahapon, ikaw ang dahilan
Taon taon at ngayon, ikaw ang dahilan
Ikaw ang dahilan

Sawa na sa mga pangakong 'di natutupad
At ang pag-ibig ay hindi puwedeng agad agad
Kung kinakailangan kong ipaglaban
Kaya kong subukan
Alam mo 'yan

Masaya malungkot, ikaw ang dahilan
Matuwa mayamot, ikaw ang dahilan
Hindi alam ang sagot, ikaw ang dahilan
Ikaw ang dahilan
Hanggang sa dapithapon, ikaw ang dahilan
Bukas o kahapon, ikaw ang dahilan
Taon taon at ngayon, ikaw ang dahilan
Ikaw ang dahilan
",,,0.9367637941723497,
30,145996576,Sabi-Sabi,Moira Dela Torre,"Kaya mo bang panindigan lahat ng sinasabi
Bato-bato sa langit
Kung aalis lang ba't sinimulan
Mga pangakong bibitawan lang pala
Kaya wag magagalit pag ako'y tumatahimik
Paatras at pabalik
Naisip kong baka sakali
Magsisisi man sa huli
Wala nang mangyayari
Kasi ang kita sa bula mawawala lang rin
Magsisisi ba sa huli kung di ka patawarin
Kung di mo kayang tuparin bakit pa sasabihin?
Shhhh...
Walang maninira ng bakal, kundi sarili mong kalawang
Ingat ka
Mas pipiliin masaktan nang panandalian lang kaysa maiwang umaasa
Kaya wag magagalit pag ako'y tumatahimik
Paatras at pabalik
Naisip kong baka sakali
Magsisisi man sa huli
Wala nang mangyayari
Kasi ang kita sa bula mawawala lang rin
Magsisisi ba sa huli kung di ka patawarin
Kung di mo kayang tuparin bakit pa sasabihin?
Shhhh...
Ohhh...
Kaya't patawad kung sakali, ikaw lang ang nasisisi
Pano mababawi ang mga nabitawang sabi-sabi
Magsisisi man sa huli
Wala nang mangyayari kasi ang kita sa bula mawawala lang rin
Magsisisi ba sa huli kundi ka patawarin
Kundi mo kayang tuparin bakit pa sasabihin?
Shhh...","

Kaya mo bang panindigan lahat ng sinasabi
Bato-bato sa langit
Kung aalis lang ba't sinimulan
Mga pangakong bibitawan lang pala

Kaya wag magagalit pag ako'y tumatahimik
Paatras at pabalik
Naisip kong baka sakali
Magsisisi man sa huli
Wala nang mangyayari
Kasi ang kita sa bula mawawala lang rin
Magsisisi ba sa huli kung di ka patawarin
Kung di mo kayang tuparin bakit pa sasabihin?
Shhhh...

Walang maninira ng bakal, kundi sarili mong kalawang
Ingat ka
Mas pipiliin masaktan nang panandalian lang kaysa maiwang umaasa
Kaya wag magagalit pag ako'y tumatahimik
Paatras at pabalik
Naisip kong baka sakali
Magsisisi man sa huli
Wala nang mangyayari
Kasi ang kita sa bula mawawala lang rin
Magsisisi ba sa huli kung di ka patawarin
Kung di mo kayang tuparin bakit pa sasabihin?

Shhhh...
Ohhh...

Kaya't patawad kung sakali, ikaw lang ang nasisisi
Pano mababawi ang mga nabitawang sabi-sabi
Magsisisi man sa huli
Wala nang mangyayari kasi ang kita sa bula mawawala lang rin
Magsisisi ba sa huli kundi ka patawarin
Kundi mo kayang tuparin bakit pa sasabihin?
Shhh...
",,,0.9980713596914176,
31,115357736,"Si Aiza, Si Norma, At Si Jen",Parokya Ni Edgar,,"

Aiza, nang makilala ka
Di ko maipinta
Galak na nadarama
Natataranta, sa tuwing tayo ay magkasama
Kahit san magpunta
Abutin man ng umaga
Nais ko ay makapiling kita sa tuwina
Mayakap kita o'sinta
Lagi mong tatandaan
Na ikaw lang at wala nang iba

Ngunit lahat ay nagbago
Nang may biglang dumating sa buhay ko
Hindi ko sinasadyang
mahulog ang aking mundo sa kanya
Ang aking mundo, biglaang gumuho
Ang aking mundo, sa kanya na iikot
Iikot ka Norma

Norma, nang makilala ka
Parang mas masaya
Kapag ikaw ang kasama
Natataranta, sa tuwing tayo ay magkikita
Kahit san magpunta, abutin man nang tanghali
nais ko ay makapiling kita sa tuwina
Mayakap ka, o'sinta
Lagi mong tatandaan na ikaw lang at wala nang iba

Ngunit lahat ay nagbago
Nang may bigla nanamang dumating sa buhay ko
Hindi ko sinasadya mahulog nanaman ang aking mundo sa iba
Ang aking mundo
Bigla nanamang gumuho
Ang aking mundo, sa kanya naman iikot
Iikot ka Jen

Jen, ikaw na talaga
Kahit san magpunta
Gabi, tanghali, umaga
Wala nang iba
Ikaw lang at wala nang iba
Si aiza, si norma, at si jen
Si aiza, si norma, at si jen
Si aiza, si norma, at si jen
Si aiza, si norma, at si jen
","Aiza, nang makilala ka
Di ko maipinta Galak na nadarama

Natataranta, sa tuwing tayo ay magkasama
Kahit san magpunta Abutin man ng umaga
Nais ko ay makapiling kita sa tuwina Mayakap kita o'sinta Lagi mong tatandaan Na ikaw lang at wala nang iba
Ngunit lahat ay nagbago Nang may biglang dumating sa buhay ko Hindi ko sinasadyang mahulog ang aking mundo sa kanya Ang aking mundo, biglaang gumuho Ang aking mundo, sa kanya na iikot Iikot ka ng ma(?)
Norma, nang makilala ka Parang mas masaya Kapag ikaw ang kasama Natataranta, sa tuwing tayo ay magkikita Kahit san magpunta, abutin man nang tanghali nais ko ay makapiling kita sa tuwina Mayakap ka, o'sinta Lagi mong tatandaan na ikaw lang at wala nang iba
Ngunit lahat ay nagbago Nang may bigla nanamang dumating sa buhay ko Hindi ko sinasadya mahulog nanaman ang aking mundo sa iba Ang aking mundo Bigla nanamang gumuho Ang aking mundo, sa kanya naman iikot Iikot ka dyan
Jen, ikaw na talaga Kahit san magpunta Gabi, tanghali, umaga Wala nang iba Ikaw lang at wala nang iba
Si aiza, si norma, at si jen
Si aiza, si norma, at si jen
Si aiza, si norma, at si jen
Si aiza, si norma, at si jen",0.9937163375224417,,
32,36175012,Waray Waray,Lea Salonga,,,"Waray Waray hindi tatakas
Waray Waray handang matodas
Waray Waray bahala bukas
Waray Waray manigas!

Waray Waray tawag sa akun,
sa bakbakan, diri magurong
sa sinuman ang humahamon
kahit ikaw, ay maton!

Likas sa ating paraluman
kami'y palagi, mapagbigay
Ngunit iba ang waray waray
walang sindak kaninuman

Kaming babaeng waray waray
ay siga siga, kahit saan
Ngunit iba ang waray waray
Kapag hinamon ng away.

Waray Waray sadyang di siya tatakas
Waray Waray handa nang matodas
Waray Waray bahala na bukas
Waray Waray manigas!",,,
33,114754166,Sariling Awit Natin,Lea Salonga feat. Bamboo & Sarah Geronimo,,"

Nagsimula sa isang awit
Lahat ay nagkaisa
Naging isa ang mga tinig
Kahit magkakaiba
Binalot ng kulay nitong ating buhay
Lahat ay sumigla
Sa paglipas ng panahon, habang lumalaon
Paganda pa nang paganda

Pag narinig mula sa radyo
Paboritong awitin mo
Ikaw ay bibili pa
ng sarili mong kopya
Hinahanap mo pa kung saan ang tugtog
Ng paborito mong banda
Iba talaga ang tunog 'pag ating musika

Kay sarap pakinggan ang sariling awit natin
Kay sarap sabayan ang bawat tugtugan at himig natin
Umiyak, tumawa sa saliw ng kanta
Ang kwento ng pag-ibig
Maririnig sa awit
Sarap awitin pag sariling atin

Oh where we go
Follow the signs of love and faith
Big dreams we ain't going no no
This heart beats strong
Just your voice, your story down on that page
You'll be in those big bad boots one day
Grounded for now but you'll be soaring high someday
Go tell the world
I'll sing what I wanna say, go be who I was meant to be
Find that voice, my heart tell my own story

Kay sarap pakinggan ang sariling awit natin
Kay sarap sabayan ang bawat tugtugan at himig natin
Umiyak, tumawa sa saliw ng kanta
Ang kwento ng pag-ibig
Maririnig sa awit
Sarap awitin pag sariling atin

Isa! Dalawa! Tatlo! Kumukumpas mga kamay
Apat! Lima! Anim! Lahat sila'y sumasabay
Ohhh

Kay sarap pakinggan ang sariling awit natin
Kay sarap sabayan ang bawat tugtugan at himig natin
Umiyak, tumawa sa saliw ng kanta
Ang kwento ng pag-ibig
Maririnig sa awit
Ang kwento ng pag-ibig
Maririnig sa awit
Kay sarap awitin pag pinoy
Sabayan mo lang tuloy tuloy
Kay sarap awitin pag pinoy
Sabayan mo lang tuloy tuloy
Kay sarap awitin pag pinoy
Sabayan mo lang tuloy tuloy tuloy
Ohhhh
Kay sarap pakinggan
Kay sarap sabayan
Lalo pag sariling awit natin
",,,,
34,159337120,Kulang Ako Kung Wala,Erik Santos feat. Sarah Geronimo,"Nag-iisa at hindi mapakali
Ibang-iba pala pag wala ka sa aking tabi
Pinipilit kong limutin ka
Ngunit di magawa
Sa bawat kong galaw
Ay laging hanap ka
Nag-iisa ang isang kagaya mo
Na nagmahal at nagtiyaga
Sa isang katulad ko
Bakit nga ba di ko man lang nabigyan ng halaga
Nagsisisi ngayong wala ka na
Refrain:
Kulang ako kung wala ka
Di ako mabubuo kung di kita kasama
Nasanay na ako na lagi kang nariyan
Di ko kayang mag-isa
Puso ay pagbigyan
Kulang ako, kulang ako kung wala ka
Nag-iisa sa bawat sandali
At tila ba biglang nahati ang aking daigdig
Umaasa na sana'y maging tayong dalawa muli
Sa puso ko'y wala kang kapalit
Refrain:
Kulang ako kung wala ka
Di ako mabubuo kung di kita kasama
Nasanay na ako na lagi kang nariyan
Di ko kayang mag-isa
Puso ay pagbigyan
Kulang ako, kulang ako kung wala ka
Ooohh...
Refrain:
Kulang ako kung wala ka
Di ako mabubuo kung di kita kasama
Nasanay na ako na lagi kang nariyan
Di ko kayang mag-isa
Puso ay pagbigyan
Kulang ako, kulang ako kung wala ka
Kulang ako, kulang ako kung wala ka",,".Nag-iisa at hindi mapakali
Ibang-iba pala pag wala ka sa aking tabi
Pinipilit kong limutin ka
Ngunit di magawa
Sa bawat kong galaw
Ay laging hanap ka

Nag-iisa ang isang kagaya mo
Na nagmahal at nagtiyaga
Sa isang katulad ko
Bakit nga ba di ko man lang nabigyan ng halaga
Nagsisisi ngayong wala ka na
Kulang ako kung wala ka

Di ako mabubuo kung di kita kasama
Nasanay na ako na lagi kang nariyan
Di ko kayang mag-isa
Puso ay pagbigyan
Kulang ako, kulang ako kung wala ka
Nag-iisa sa bawat sandali
At tila ba biglang nahati ang aking daigdig

Umaasa na sana'y maging tayong dalawa muli
Sa puso ko'y wala kang kapalit
Repeat Refrain
Ooohh...
Repeat Refrain
Kulang ako, kulang ako kung wala ka",,,0.7905044510385757
35,34044027,Pati Ang Pangarap Ko,Sarah Geronimo,"Ikaw ang lahat, sa buhay ko't sa puso kong ito
At laging tapat na iibigin ka kailan pa man
Hanggang wakas tangi kang nag-iisa
Kapag ika'y kasama, mundo'y puno ng kulay at ganda
Ikaw lang ang pag-ibig ko
Ang puso ko'y para sa'yo
At lagi ng sa piling mo
Yan ang tanging nais ko
Sana'y hindi ka magbago
Dahil 'pag ikay naglaho sa buhay ko
Ay guguho lahat, pati ang pangarap ko
Araw at gabi
Ikaw ang siyang laman nitong isip
Sa aking gabi, ikaw ang katuparan ng aking
Panaginip, na nagbibigay saya
At sa lahat ng sandali
Tapat kong damdamin ang sayo'y sukli
Ikaw lang ang pag-ibig ko
Ang puso ko'y para sayo
At lagi ng sa piling mo
Yan ang tanging nais ko
Sana'y hindi ka magbago
Dahil pag ikay naglaho sa buhay ko
Ay guguho lahat, pati ang pangarap ko ohh
Sana ay hindi ka magbago
Dahil pag ikay naglaho sa buhay ko
Ay guguho lahat, pati ang pangarap ko ohh","

Ikaw ang lahat, sa buhay ko't sa puso kong ito
At laging tapat na iibigin ka kailan pa man
Hanggang wakas tangi kang nag-iisa
Kapag ika'y kasama, mundo'y puno ng kulay at ganda

Ikaw lang ang pag-ibig ko
Ang puso ko'y para sa'yo
At lagi ng sa piling mo
Yan ang tanging nais ko
Sana'y hindi ka magbago
Dahil 'pag ikay naglaho sa buhay ko
Ay guguho lahat, pati ang pangarap ko

Araw at gabi
Ikaw ang siyang laman nitong isip
Sa aking gabi, ikaw ang katuparan ng aking
Panaginip, na nagbibigay saya
At sa lahat ng sandali
Tapat kong damdamin ang sayo'y sukli

Ikaw lang ang pag-ibig ko
Ang puso ko'y para sayo
At lagi ng sa piling mo
Yan ang tanging nais ko
Sana'y hindi ka magbago
Dahil pag ikay naglaho sa buhay ko
Ay guguho lahat, pati ang pangarap ko ohh

Sana ay hindi ka magbago
Dahil pag ikay naglaho sa buhay ko
Ay guguho lahat, pati ang pangarap ko ohh
","Ikaw ang lahat, sa buhay ko't sa puso kong ito
At laging tapat na iibigin ka kailan pa man
Hanggang wakas tangi kang nag-iisa
Kapag ika'y kasama, mundo'y puno ng kulay at ganda

Ikaw lang ang pag-ibig ko
Ang puso ko'y para sa'yo
At lagi ng sa piling mo
Yan ang tanging nais ko
Sana'y hindi ka magbago
Dahil 'pag ikay naglaho sa buhay ko
Ay guguho lahat, pati ang pangarap ko

Araw at gabi
Ikaw ang siyang laman nitong isip
Sa aking gabi, ikaw ang katuparan ng aking
Panaginip, na nagbibigay saya
At sa lahat ng sandali
Tapat kong damdamin ang sayo'y sukli

Ikaw lang ang pag-ibig ko
Ang puso ko'y para sayo
At lagi ng sa piling mo
Yan ang tanging nais ko
Sana'y hindi ka magbago
Dahil pag ikay naglaho sa buhay ko
Ay guguho lahat, pati ang pangarap ko ohh

Sana ay hindi ka magbago
Dahil pag ikay naglaho sa buhay ko
Ay guguho lahat, pati ang pangarap ko ohh",1.0,0.9976076555023924,0.9976076555023924
36,45423382,Bumalik Ka Na Sa'kin,Silent Sanctuary,"Magaan na ba ang 'yong paghinga
Bumalik ka na sa'kin
Klaro na ba ang isip sinta
Bumalik ka na sa'kin

Hindi ka na nagparamdam
Buhat ng cool off, ako'y nahibang

Sige na please 'wag nang mainis
Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin
Bumalik ka na sa akin

Pababayaan lang kita
Baka tuluyan ka nang mawala
Sana naman pagbigyan mo na
Pangakong 'di na mauulit pa

Katulad mong tao lang ako
Napapasabak din sa gulo

Sige na please 'wag nang mainis
Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin
Bumalik ka na sa akin


'Wag mo sana akong ipagpalit
Ikaw at ako na lang ulit

Sige na please 'wag nang mainis
Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin
Bumalik ka na sa akin
Sige na please 'wag nang mainis
Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin
Bumalik ka na sa akin

Sige na please
(Bumalik ka na sa'kin)
Sorry mahal
(Bumalik ka na sa'kin)
Bumalik ka na sa akin","

Magaan na ba ang 'yong paghinga
Bumalik ka na sa'kin
Klaro na ba ang isip sinta
Bumalik ka na sa'kin

Hindi ka na nagparamdam
Buhat ng cool off, ako'y nahibang

Sige na please wag nang mainis
Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin

Bumalik ka na sa akin

Pababayaan lang kita
Baka tuluyan ka nang mawala
Sana naman pagbigyan mo na
Pangakong 'di na mauulit pa

Katulad mong tao lang ako
Napapasabak din sa gulo

Sige na please wag nang mainis
Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin

Huwag mo sana akong ipagpalit
Ikaw at ako na lang ulit

Sige na please wag nang mainis
Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin

Sige na please wag nang mainis
Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin

Sige na please
Bumalik ka na sa'kin
Sorry mahal
Bumalik ka na sa'kin

Bumalik ka na sa akin
","Magaan na ba ang 'yong paghinga
Bumalik ka na sa'kin
Klaro na ba ang isip sinta
Bumalik ka na sa'kin

Hindi ka na nagparamdam
Buhat ng cool off, ako'y nahibang

Sige na please wag nang mainis
Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin

Bumalik ka na sa akin

Pababayaan lang kita
Baka tuluyan ka nang mawala
Sana naman pagbigyan mo na
Pangakong 'di na mauulit pa

Katulad mong tao lang ako
Napapasabak din sa gulo

Sige na please wag nang mainis

Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan

Bumalik ka na sa'kin

Huwag mo sana akong ipagpalit
Ikaw at ako na lang ulit
Sige na please wag nang mainis
Bumalik ka na sa'kin

Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin
Sige na please wag nang mainis
Bumalik ka na sa'kin
Sorry mahal, ika'y nasaktan
Bumalik ka na sa'kin
Sige na please
Bumalik ka na sa'kin
Sorry mahal
Bumalik ka na sa'kin
Bumalik ka na sa akin",0.9959793222286043,0.9611973392461197,0.9595119245701609
